NO,Background,WindowType,WindowNumber,WindowAreaSum,WindowAreaAvg,DistanceToWindowSum,DistanceToWindowAvg,ViewVectorandWindowCenterAngleAvg,RoomWidth,RoomHeight,RoomDepth,RoomVolume,WholeRoomVolume,WindowToWallRatio,VWindowDispersion,HWindowDispersion,WindowLengthSum,WindowLengthAvg,WindowHeightSum,WindowHeightAvg,AspectRatioAvg,WindowHorizontalAngleSum,WindowHorizontalAngleAvg,WindowVerticalAngleSum,WindowVerticalAngleAvg,HViewAngle,VViewAngle,Z1PtsCount,Z2PtsCount,Z2PtsCountZ1PtsCount,Z3PtsCount,Z4PtsCount,Z1PtsCountRatio,Z2PtCountRatio,Z2PtsCountZ1PtsCountRatio,Z3PtsCountRatio,Z4PtsCountRatio,BuildingPtsCount,EquipmentPtsCount,TreePtsCount,PavementPtsCount,GrassPtsCount,WaterPtsCount,DynamicPtsCount,TreePtsCountGrassPtsCount,SkyPtsCount,BuildingPtsCountRatio,EquipmentPtsCountRatio,TreePtsCountRatio,PavementPtsCountRatio,GrassPtsCountRatio,WaterPtsCountRatio,DynamicPtsRatio,TreePtsCountGrassPtsCountRatio,SkyPtsCountRatio,BuildingIsClosest,EquipmentIsClosest,TreeIsClosest,DynamicIsClosest,SkyIsClosest,ClosestObjectDist,ElementNumber,FloorHeights,BuildingClosestDist,EquipmentClosestDist,TreeClosestDist,GrassClosestDist,WaterClosestDist,NatureClosestDist,DynamicClosestDist,SkyClosestDist,SkyCondition,ID,ViewContent,ViewAccess,Privacy,OverallRating,RAND
305,31,5,1,7.840000129,7.840000129,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.222222216,8.88E-16,1.29E-16,2.799999952,2.799999952,2.800000191,2.800000191,0.999999915,39.49367281,39.49367281,37.3365983,37.3365983,39.5,39.5,486,396,882,735,735,0.206632653,0.168367347,0.375,0.3125,0.3125,5068,2881,0,7594,0,0,2749,0,15555,0.14973262,0.085118327,0,0.224362573,0,0,0.081218424,0,0.459568056,0,1,0,0,0,4.995031002,5,33.35454559,225.8751101,4.995031002,50000,50000,50000,50000,113.6898804,56878.37439,2,R_3CNrDk4vp528n94,5,5,4.1,4.7,0.09736359
306,31,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7288,3620,0,9606,0,0,2784,0,19961,0.168473612,0.083682008,0,0.222057838,0,0,0.06435655,0,0.461429991,0,1,0,0,0,4.999630478,5,33.35454559,191.1595831,4.999630478,50000,50000,50000,50000,113.9458474,54296.56191,2,R_qWqotByIT5GFyqB,-0.5,0.8,-0.5,-0.6,0.905894036
306,31,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7288,3620,0,9606,0,0,2784,0,19961,0.168473612,0.083682008,0,0.222057838,0,0,0.06435655,0,0.461429991,0,1,0,0,0,4.999630478,5,33.35454559,191.1595831,4.999630478,50000,50000,50000,50000,113.9458474,54296.56191,2,R_2CKtw7CXPseIHcc,-2,3.9,4.2,1.1,0.192316503
306,31,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7288,3620,0,9606,0,0,2784,0,19961,0.168473612,0.083682008,0,0.222057838,0,0,0.06435655,0,0.461429991,0,1,0,0,0,4.999630478,5,33.35454559,191.1595831,4.999630478,50000,50000,50000,50000,113.9458474,54296.56191,2,R_3JDFGL996l1Q5mb,-5,2.7,2.9,1.3,0.336310669
306,31,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7288,3620,0,9606,0,0,2784,0,19961,0.168473612,0.083682008,0,0.222057838,0,0,0.06435655,0,0.461429991,0,1,0,0,0,4.999630478,5,33.35454559,191.1595831,4.999630478,50000,50000,50000,50000,113.9458474,54296.56191,2,R_bwPphQkYz75G5Hj,-0.9,4,2.7,1.7,0.717436192
306,31,6,3,10.08000007,3.360000024,12.25703297,4.085677655,14.02500735,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.285714275,6.66E-16,1,3.599999905,1.199999968,8.400000572,2.800000191,0.428571388,48.10460189,16.0348673,113.7520248,37.9173416,49.5,39.5,378,756,1134,945,945,0.125,0.25,0.375,0.3125,0.3125,7288,3620,0,9606,0,0,2784,0,19961,0.168473612,0.083682008,0,0.222057838,0,0,0.06435655,0,0.461429991,0,1,0,0,0,4.999630478,5,33.35454559,191.1595831,4.999630478,50000,50000,50000,50000,113.9458474,54296.56191,2,R_9N9nhi4b1bpJbfr,3,4,2.6,3.3,0.139222794
307,31,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,5646,0,0,1995,0,0,728,0,17830,0.215504409,0,0,0.076147945,0,0,0.02778732,0,0.680560327,1,0,0,0,0,215.6945427,4,33.35454559,215.6945427,50000,50000,50000,50000,50000,242.9019106,56343.60063,2,R_1iexFX9Ul6KcI2f,0.1,0.5,2,0.4,0.714580627
307,31,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,5646,0,0,1995,0,0,728,0,17830,0.215504409,0,0,0.076147945,0,0,0.02778732,0,0.680560327,1,0,0,0,0,215.6945427,4,33.35454559,215.6945427,50000,50000,50000,50000,50000,242.9019106,56343.60063,2,R_bwPphQkYz75G5Hj,0.7,3.5,3.8,2,0.924033688
307,31,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,5646,0,0,1995,0,0,728,0,17830,0.215504409,0,0,0.076147945,0,0,0.02778732,0,0.680560327,1,0,0,0,0,215.6945427,4,33.35454559,215.6945427,50000,50000,50000,50000,50000,242.9019106,56343.60063,2,R_xuBkBPqO1iCw6wV,2,3.1,1.1,2.1,0.70915106
307,31,7,1,6.080000396,6.080000396,3.925875698,3.925875698,6.581944655,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.172335604,0.45,8.05E-16,3.200000048,3.200000048,1.900000095,1.900000095,1.684210467,44.61241096,44.61241096,27.05259754,27.05259754,44.5,27,468,540,1008,840,0,0.253246753,0.292207792,0.545454545,0.454545455,0,5646,0,0,1995,0,0,728,0,17830,0.215504409,0,0,0.076147945,0,0,0.02778732,0,0.680560327,1,0,0,0,0,215.6945427,4,33.35454559,215.6945427,50000,50000,50000,50000,50000,242.9019106,56343.60063,2,R_3h9NIlpojGHKUNV,3,3,3,3.6,0.103905045
308,31,8,2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,6009,3259,0,8829,0,0,3111,0,18612,0.150904068,0.081843295,0,0.221722752,0,0,0.07812657,0,0.467403315,0,1,0,0,0,4.995031002,5,33.35454559,191.9910152,4.995031002,50000,50000,50000,50000,113.8994738,55594.85105,2,R_ZK8t1BLZXplCwMh,-4,-5,-0.2,-4.5,0.309777186
308,31,8,2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,6009,3259,0,8829,0,0,3111,0,18612,0.150904068,0.081843295,0,0.221722752,0,0,0.07812657,0,0.467403315,0,1,0,0,0,4.995031002,5,33.35454559,191.9910152,4.995031002,50000,50000,50000,50000,113.8994738,55594.85105,2,R_1H8JueB8wvghc7s,-5,-0.9,1.5,-3.9,0.090164338
308,31,8,2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,6009,3259,0,8829,0,0,3111,0,18612,0.150904068,0.081843295,0,0.221722752,0,0,0.07812657,0,0.467403315,0,1,0,0,0,4.995031002,5,33.35454559,191.9910152,4.995031002,50000,50000,50000,50000,113.8994738,55594.85105,2,R_6tnc0cKPoAkKXId,1.2,-0.8,1.3,0.6,0.981568163
308,31,8,2,9.240000009,4.620000005,8.04005597,4.020027985,14.03624347,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.26190475,2.22E-16,0.975,3.299999952,1.649999976,5.600000381,2.800000191,0.589285666,45.14508372,22.57254186,75.5718658,37.7859329,45,39.5,396,648,1044,870,870,0.142241379,0.232758621,0.375,0.3125,0.3125,6009,3259,0,8829,0,0,3111,0,18612,0.150904068,0.081843295,0,0.221722752,0,0,0.07812657,0,0.467403315,0,1,0,0,0,4.995031002,5,33.35454559,191.9910152,4.995031002,50000,50000,50000,50000,113.8994738,55594.85105,2,R_3Jwm07eUQlRaYAz,1.3,1.3,2.2,1.6,0.347239852
310,31,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5646,0,0,1995,0,0,728,0,9523,0.315560027,0,0,0.111502347,0,0,0.040688576,0,0.53224905,1,0,0,0,0,215.6945427,4,33.35454559,215.6945427,50000,50000,50000,50000,50000,242.9019106,57242.17604,2,R_1M6CLV7Cer16mVt,5,-1,5,1.8,0.899505728
310,31,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5646,0,0,1995,0,0,728,0,9523,0.315560027,0,0,0.111502347,0,0,0.040688576,0,0.53224905,1,0,0,0,0,215.6945427,4,33.35454559,215.6945427,50000,50000,50000,50000,50000,242.9019106,57242.17604,2,R_3MhWxIMX1EpxeNv,2.9,1.6,4.2,2.5,0.34361271
310,31,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5646,0,0,1995,0,0,728,0,9523,0.315560027,0,0,0.111502347,0,0,0.040688576,0,0.53224905,1,0,0,0,0,215.6945427,4,33.35454559,215.6945427,50000,50000,50000,50000,50000,242.9019106,57242.17604,2,R_3qORPWcieUBTPs3,2.6,5,5,3.7,0.825339427
310,31,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5646,0,0,1995,0,0,728,0,9523,0.315560027,0,0,0.111502347,0,0,0.040688576,0,0.53224905,1,0,0,0,0,215.6945427,4,33.35454559,215.6945427,50000,50000,50000,50000,50000,242.9019106,57242.17604,2,R_1IDXoQvvJn1ChKQ,4.6,2.3,2.9,3.9,0.832064083
310,31,10,1,4.159999909,4.159999909,3.902883549,3.902883549,2.202598162,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.117913824,0.15,4.47E-16,3.200000048,3.200000048,1.299999952,1.299999952,2.461538589,44.61241096,44.61241096,18.89793438,18.89793438,44.5,19,486,504,990,275,0,0.384189723,0.398418972,0.782608696,0.217391304,0,5646,0,0,1995,0,0,728,0,9523,0.315560027,0,0,0.111502347,0,0,0.040688576,0,0.53224905,1,0,0,0,0,215.6945427,4,33.35454559,215.6945427,50000,50000,50000,50000,50000,242.9019106,57242.17604,2,R_23UcWkI3TvCm7mT,4,-1,1,4,0.683400421
311,32,1,1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,10447,0,0,1784,0,0,242,0,28678,0.253869894,0,0,0.043352531,0,0,0.005880781,0,0.696896795,1,0,0,0,0,167.0482082,4,34.11987686,167.0482082,50000,50000,50000,50000,50000,204.3970141,53159.18404,2,R_9N9nhi4b1bpJbfr,3,4.1,2.5,3,0.203670392
311,32,1,1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,10447,0,0,1784,0,0,242,0,28678,0.253869894,0,0,0.043352531,0,0,0.005880781,0,0.696896795,1,0,0,0,0,167.0482082,4,34.11987686,167.0482082,50000,50000,50000,50000,50000,204.3970141,53159.18404,2,R_ZK8t1BLZXplCwMh,1.8,5,5,3.3,0.383883704
311,32,1,1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,10447,0,0,1784,0,0,242,0,28678,0.253869894,0,0,0.043352531,0,0,0.005880781,0,0.696896795,1,0,0,0,0,167.0482082,4,34.11987686,167.0482082,50000,50000,50000,50000,50000,204.3970141,53159.18404,2,R_3CNHV3wg1vA6y2X,3.5,3.3,2.1,3.4,0.982653743
311,32,1,1,9.600000954,9.600000954,3.920459157,3.920459157,5.856013585,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.272108858,0.4,1.56E-15,4.800000191,4.800000191,2,2,2.400000095,63.21500684,63.21500684,28.49300062,28.49300062,63.5,28.5,459,884,1343,1264,158,0.166003617,0.319710669,0.485714286,0.457142857,0.057142857,10447,0,0,1784,0,0,242,0,28678,0.253869894,0,0,0.043352531,0,0,0.005880781,0,0.696896795,1,0,0,0,0,167.0482082,4,34.11987686,167.0482082,50000,50000,50000,50000,50000,204.3970141,53159.18404,2,R_so5lPiCrViTY49z,5,4,4.5,4.4,0.474613115
312,32,2,2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,7580,0,0,1103,0,0,242,0,19455,0.2670895,0,0,0.038865398,0,0,0.008527132,0,0.68551797,1,0,0,0,0,187.2951777,4,34.11987686,187.2951777,50000,50000,50000,50000,50000,204.3970141,55147.05181,2,R_2TzyhECPEq2uPWZ,0.3,0.6,0.5,-0.6,0.222660847
312,32,2,2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,7580,0,0,1103,0,0,242,0,19455,0.2670895,0,0,0.038865398,0,0,0.008527132,0,0.68551797,1,0,0,0,0,187.2951777,4,34.11987686,187.2951777,50000,50000,50000,50000,50000,204.3970141,55147.05181,2,R_xuBkBPqO1iCw6wV,2.6,-1,2.1,1.2,0.637996743
312,32,2,2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,7580,0,0,1103,0,0,242,0,19455,0.2670895,0,0,0.038865398,0,0,0.008527132,0,0.68551797,1,0,0,0,0,187.2951777,4,34.11987686,187.2951777,50000,50000,50000,50000,50000,204.3970141,55147.05181,2,R_so5lPiCrViTY49z,3.4,-0.9,3.1,2.2,0.514427334
312,32,2,2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,7580,0,0,1103,0,0,242,0,19455,0.2670895,0,0,0.038865398,0,0,0.008527132,0,0.68551797,1,0,0,0,0,187.2951777,4,34.11987686,187.2951777,50000,50000,50000,50000,50000,204.3970141,55147.05181,2,R_3CUAeQjosG4PWQp,2.3,5,5,3.1,0.0869447
312,32,2,2,6.600000298,3.300000149,8.130344396,4.065172198,16.38883926,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.18707483,0.4,1.075,3.299999952,1.649999976,4,2,0.824999988,44.61321148,22.30660574,55.19185773,27.59592886,45,28.5,306,680,986,928,116,0.150738916,0.334975369,0.485714286,0.457142857,0.057142857,7580,0,0,1103,0,0,242,0,19455,0.2670895,0,0,0.038865398,0,0,0.008527132,0,0.68551797,1,0,0,0,0,187.2951777,4,34.11987686,187.2951777,50000,50000,50000,50000,50000,204.3970141,55147.05181,2,R_3F25cqTO5c0pefv,2.8,1.9,3.8,3.9,0.020264786
313,32,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,7432,0,0,1717,0,0,86,0,15382,0.301905187,0,0,0.069748548,0,0,0.003493521,0,0.624852744,1,0,0,0,0,151.8671004,4,34.11987686,151.8671004,50000,50000,50000,50000,50000,204.0947635,53146.10856,2,R_XhA2VJEyLyoZSqR,1.3,-1.4,1.6,0.4,0.06646207
313,32,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,7432,0,0,1717,0,0,86,0,15382,0.301905187,0,0,0.069748548,0,0,0.003493521,0,0.624852744,1,0,0,0,0,151.8671004,4,34.11987686,151.8671004,50000,50000,50000,50000,50000,204.0947635,53146.10856,2,R_1M6CLV7Cer16mVt,2.2,0.6,5,1.8,0.884126297
313,32,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,7432,0,0,1717,0,0,86,0,15382,0.301905187,0,0,0.069748548,0,0,0.003493521,0,0.624852744,1,0,0,0,0,151.8671004,4,34.11987686,151.8671004,50000,50000,50000,50000,50000,204.0947635,53146.10856,2,R_3hsDSRBu80zZI6l,1,-2,5,2.5,0.697919259
313,32,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,7432,0,0,1717,0,0,86,0,15382,0.301905187,0,0,0.069748548,0,0,0.003493521,0,0.624852744,1,0,0,0,0,151.8671004,4,34.11987686,151.8671004,50000,50000,50000,50000,50000,204.0947635,53146.10856,2,R_xuBkBPqO1iCw6wV,4.1,1.1,2.3,2.6,0.102593819
313,32,3,3,5.760000315,1.920000105,12.50512484,4.168374946,17.58465964,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.163265308,0.2,1.2,3.600000143,1.200000048,4.800000072,1.600000024,0.750000019,46.50187274,15.50062425,65.37810465,21.79270155,47.5,23,357,646,1003,531,118,0.216101695,0.391041162,0.607142857,0.321428571,0.071428571,7432,0,0,1717,0,0,86,0,15382,0.301905187,0,0,0.069748548,0,0,0.003493521,0,0.624852744,1,0,0,0,0,151.8671004,4,34.11987686,151.8671004,50000,50000,50000,50000,50000,204.0947635,53146.10856,2,R_AiyynxPXEToAau5,3.8,-1.5,5,3,0.186209397
314,32,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,13923,0,0,9322,0,0,5816,0,28678,0.24113684,0,0,0.161450666,0,0,0.100729143,0,0.496683351,1,0,0,0,0,85.59014797,4,34.11987686,85.59014797,50000,50000,50000,50000,50000,97.15187956,53159.18404,2,R_3kzX1tC9J94kiCc,-2,1.3,-1.9,-1,0.078640932
314,32,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,13923,0,0,9322,0,0,5816,0,28678,0.24113684,0,0,0.161450666,0,0,0.100729143,0,0.496683351,1,0,0,0,0,85.59014797,4,34.11987686,85.59014797,50000,50000,50000,50000,50000,97.15187956,53159.18404,2,R_1iexFX9Ul6KcI2f,0.6,2.9,-0.9,0.6,0.54486743
314,32,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,13923,0,0,9322,0,0,5816,0,28678,0.24113684,0,0,0.161450666,0,0,0.100729143,0,0.496683351,1,0,0,0,0,85.59014797,4,34.11987686,85.59014797,50000,50000,50000,50000,50000,97.15187956,53159.18404,2,R_23UcWkI3TvCm7mT,1.1,4,-1,1,0.814745426
314,32,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,13923,0,0,9322,0,0,5816,0,28678,0.24113684,0,0,0.161450666,0,0,0.100729143,0,0.496683351,1,0,0,0,0,85.59014797,4,34.11987686,85.59014797,50000,50000,50000,50000,50000,97.15187956,53159.18404,2,R_2A0eGnKJ5bQA3q0,-2,4.1,0.9,1.5,0.691325007
314,32,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,13923,0,0,9322,0,0,5816,0,28678,0.24113684,0,0,0.161450666,0,0,0.100729143,0,0.496683351,1,0,0,0,0,85.59014797,4,34.11987686,85.59014797,50000,50000,50000,50000,50000,97.15187956,53159.18404,2,R_4PdfmyPGVb4fSVz,1.3,1.7,1.4,1.5,0.273544618
314,32,4,1,13.44000098,13.44000098,3.9,3.9,0,4.800000191,2.800000094,3.899999976,52.41600352,64.51200569,0.380952392,4.44E-16,4.90E-16,4.800000191,4.800000191,2.800000191,2.800000191,1.714285666,63.21500684,63.21500684,39.49367466,39.49367466,63.5,39.5,459,884,1343,1264,1264,0.118574012,0.228364764,0.346938776,0.326530612,0.326530612,13923,0,0,9322,0,0,5816,0,28678,0.24113684,0,0,0.161450666,0,0,0.100729143,0,0.496683351,1,0,0,0,0,85.59014797,4,34.11987686,85.59014797,50000,50000,50000,50000,50000,97.15187956,53159.18404,2,R_3kh2L2r1wiYCZ3N,0,5,2.6,2.5,0.131378611
